gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,1,1,1.369379058123207,1,0,2,1,1,1,1,1,1,2,1,3,-1.4960059100684764,-0.4145108118517926
1,0,1,0,0.3920903288424788,0,1,0,2,0,0,0,2,0,0,1,0,-0.8179927340006982,-0.29019736460605317
1,0,0,0,-1.1960038562387048,1,2,0,0,0,0,2,2,0,0,1,3,0.016229360082695727,-0.9154734729955184
0,1,0,0,-0.6666391278783103,1,2,1,0,0,0,0,2,0,0,1,2,0.6643301901474837,-0.41201615379127604
1,0,1,1,0.47353105628253944,1,0,0,0,2,2,2,0,0,0,1,3,-0.09511103892843457,0.28291169071261085
0,0,1,1,0.35136996512244845,1,2,1,2,2,2,0,0,2,1,1,0,1.2243557792034672,0.7273140514046257
0,0,1,1,1.5322605130033284,1,2,0,2,2,2,2,2,2,2,1,0,0.8055829351616043,1.7705005764806203
0,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,0,0,1,2,0.29042586511010604,-0.7290143404369115
1,0,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.5109620830699715,-0.999629548452943
1,0,0,0,-0.6666391278783103,1,2,1,0,2,0,0,0,0,0,1,3,0.5247392421335293,-0.4567213093005324
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.5209328650709681,-0.9733142174074945
0,0,1,1,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,3,0.5081212721318681,-0.9728064551473893
0,0,1,1,-0.46303730927815856,1,0,0,0,2,0,0,2,0,1,1,1,-0.196480655938568,-0.4714905680835904
1,0,0,1,-0.2594354906780068,0,1,0,0,2,0,0,2,0,1,1,0,-0.8246399220013625,-0.5561323291811158
0,1,0,0,1.3286586944031769,1,2,1,0,2,2,0,2,0,0,1,0,1.0199547481830342,1.7396374617142303
0,0,1,1,0.18848851024232702,1,2,1,0,2,2,0,0,2,0,1,2,1.0099839661820376,0.5517166158882676
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4827115340671475,-0.9992542459128654
1,1,0,0,-0.6666391278783103,1,2,1,0,0,0,0,2,0,0,1,2,0.7258166791536301,-0.4425481192575978
1,0,1,1,0.880734693482843,0,1,0,0,0,2,2,0,2,2,0,1,-0.6235624849812617,0.06214549066690056
1,0,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,1,1.5234792392333694,2.507418152233201
0,0,0,0,-0.5851984004382496,1,2,0,2,0,2,0,0,0,0,1,3,-0.1383177609327537,-0.4975851329289934
1,0,1,0,-1.2774445836787656,1,0,1,2,0,0,0,2,2,0,1,2,1.0049985751815391,-0.9662055457660226
0,0,0,0,1.5322605130033284,1,2,0,2,2,2,2,2,2,2,0,1,0.830509890164096,1.8031739740873856
0,1,1,0,0.7178532386027215,1,2,1,0,2,2,0,2,0,0,1,2,1.0066603721817051,1.1503683205522202
1,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,3,-1.341458789053027,-0.9973777332124769
1,0,0,0,-0.13727439951791576,1,0,1,0,2,0,2,2,0,0,0,3,0.827186296163764,0.15027535772514808
0,0,0,0,0.35136996512244845,1,0,2,1,1,1,1,1,1,2,1,3,-1.4926823160681442,-0.6503111901206158
0,0,1,1,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,0,-1.4926823160681442,-0.42252462491345194
1,0,0,1,1.369379058123207,1,0,2,1,1,1,1,1,1,2,0,3,-1.4694171580658184,-0.40894750361064075
1,0,0,0,-1.1145631287986442,1,2,1,0,0,0,0,2,2,0,1,0,1.0000131841810405,-0.8038099290123981
0,0,0,0,-0.748079855318371,1,0,0,0,0,0,2,0,2,1,0,1,-0.18817167093773737,-0.6669128083640532
1,0,0,0,-1.2367242199587352,1,0,1,2,0,0,0,0,0,0,1,2,0.36354493311741554,-0.9246131936774109
1,0,0,0,0.35136996512244845,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.6538876025613564
1,0,1,0,-0.8702409464784621,1,2,1,0,2,0,0,0,0,0,1,0,0.5230774451333633,-0.6121407141327124
0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,0,0.17410007509847744,-0.9405745899407156
0,0,0,1,-1.1552834925186746,1,2,1,0,2,0,0,2,0,0,0,3,0.8255244991635975,-0.8467048016812796
1,0,0,0,0.43281069256250915,1,0,1,2,0,0,0,0,0,0,1,2,0.3469269631157543,0.40413441115771026
0,0,1,0,1.002895784642934,0,1,0,2,2,2,0,2,2,0,1,0,-0.19980424993890028,0.509594424919546
1,0,0,1,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,0,-1.481049737066981,-0.9858095843300817
1,0,0,0,0.7178532386027215,0,1,0,2,2,0,0,0,0,0,1,3,-0.9891578250178088,-0.2211637738517595
1,0,1,0,0.8400143297628127,1,0,1,0,2,0,0,2,2,1,1,0,0.9800716201790471,1.1412065232503232
1,1,1,0,-0.5037576729981889,1,2,1,0,0,0,0,2,2,0,1,2,0.9900424021800438,-0.16939409994104043
1,0,0,0,-0.8295205827584317,1,0,0,0,0,0,2,2,0,1,1,2,-0.16490651293541178,-0.6868038429881717
0,0,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,2,0,3,-1.502653098069141,-0.9532024165833304
1,0,1,0,-1.1960038562387048,0,1,0,0,0,0,0,0,2,0,1,2,-0.9841724340173105,-0.9641082668655884
1,0,0,0,0.3106496014024181,0,1,0,2,2,2,0,2,2,1,0,1,-0.09012564792793624,0.10077957567489987
0,0,0,0,0.6771328748826912,1,2,0,2,2,0,0,0,0,0,1,1,-0.16656830993557784,0.28743739781354793
0,0,0,0,-1.0331224013585834,0,1,0,0,2,0,0,0,2,0,1,1,-0.8196545310008642,-0.8786496708278939
0,0,0,0,-1.1552834925186746,1,2,1,0,0,0,0,0,0,0,1,2,0.36188313611724954,-0.8746538026070666
1,0,0,0,0.18848851024232702,0,1,0,2,2,0,2,0,0,2,1,3,-0.8046983579993692,-0.3940457851075553
0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,2,0.36686852711774764,-0.8994016936321907
0,0,0,1,0.8400143297628127,1,2,0,0,2,2,2,2,2,1,1,2,0.6593447991469852,0.9565576735320912
1,0,1,0,0.758573602322752,1,0,0,2,2,2,2,2,2,2,1,1,0.6144762801425001,0.7974735497791522
0,0,0,0,-0.8702409464784621,0,1,0,0,2,2,2,0,0,1,1,1,-0.8096837489998675,-0.8215595314960733
0,0,1,1,0.35136996512244845,1,0,0,0,2,0,2,0,2,1,1,0,0.05777428508684881,0.19661418311474257
1,0,0,1,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,-0.9636005046054832
1,1,1,0,1.247217966963116,1,0,0,2,2,2,2,2,2,1,1,0,0.6394032351449919,1.3450178791325231
1,0,1,1,1.4100994218432374,1,2,1,0,2,2,2,2,2,2,1,0,1.5434208032353631,2.3169410748337627
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,1,2,-1.479387940066815,-0.9810189577890899
0,0,1,0,-0.4223169455581282,1,0,1,0,0,0,0,0,0,0,1,2,0.14917312009598557,-0.32200977403264
1,0,0,1,1.247217966963116,0,1,0,2,2,0,2,0,0,1,1,0,-0.803036560999203,0.13495418344197566
0,0,1,0,0.7992939660427822,1,2,1,0,2,2,0,2,2,0,1,2,1.3390197722149297,1.4754023968795196
0,0,0,0,-0.5444780367182193,1,2,0,0,0,2,0,0,0,0,1,3,-0.28787949094770476,-0.5516507753201878
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.5076384890696393,-0.999585395212934
0,1,0,0,-0.9924020376385531,1,2,1,0,0,0,2,2,2,0,1,1,1.1761636661986499,-0.6069968616716475
0,0,1,0,0.8400143297628127,1,0,1,2,2,2,2,2,2,1,0,2,1.5201556452330371,1.5684111969587773
0,0,1,0,0.10704778280226633,1,0,0,0,2,0,2,0,0,0,0,2,-0.2629525359452129,-0.18641517396456478
1,0,0,0,0.47353105628253944,0,1,0,2,0,2,0,2,2,1,1,2,-0.357674964954682,0.06929831554838149
1,0,0,0,-0.7073594915983407,1,0,1,0,0,2,0,2,0,0,0,2,0.682609957149311,-0.46954782552318824
1,0,0,0,-0.3408762181180675,1,2,0,0,0,0,2,0,0,1,0,0,-0.33773340095268845,-0.45965749976114034
0,0,1,1,1.4100994218432374,1,2,1,2,0,2,2,2,2,1,1,2,1.4835961112293827,2.2069112007309806
0,0,1,1,-0.21871512695797646,1,2,2,1,1,1,1,1,1,2,0,2,-1.3381351950526947,-0.6717255115250497
0,0,1,0,1.2064976032430856,1,2,1,2,2,2,2,2,2,2,0,3,1.6348196382444997,2.034625258215308
0,0,1,1,-0.4223169455581282,1,0,0,2,2,2,0,0,0,0,0,3,-0.12003799393092641,-0.38026997422470293
0,1,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.6647319842474897,2.664493303565725
1,0,0,0,-0.30015585439803716,1,0,1,0,0,2,2,2,2,2,0,0,1.1479131171958254,0.10164056385507805
1,0,1,1,0.3106496014024181,1,2,1,2,2,0,2,2,2,0,1,1,1.506861269231708,0.9651013254738603
0,0,0,0,-0.9109613101984924,1,2,1,0,2,2,0,0,2,0,1,2,1.0000131841810405,-0.5871720569075426
1,0,0,1,1.1657772395230555,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059100684764,-0.5117803995919326
0,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,1,0.8703930181680831,1.929121091213463
0,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,0,0,-1.4827115340671475,-0.9030001826929357
0,0,0,0,0.06632741908223598,1,0,1,0,2,0,0,0,0,0,1,1,0.30538203811160125,0.10647534363607902
0,0,1,1,-1.1145631287986442,1,0,0,0,0,0,0,0,0,0,0,3,-0.6634456129852487,-0.910815306174554
1,1,1,0,0.18848851024232702,1,0,1,0,0,0,0,0,0,0,1,0,0.24888094010595296,0.12899349604074148
1,0,1,1,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0,0,2,-0.6634456129852487,-0.933245152099198
1,0,0,0,-0.62591876415828,0,1,0,0,0,0,0,0,0,0,0,1,-1.3181936310507012,-0.8391325210197118
1,0,0,0,-0.7073594915983407,1,2,0,0,0,0,0,0,0,0,1,2,-0.5238546649712943,-0.6773329730062108
0,1,0,0,1.5729808767233588,1,2,1,0,2,2,0,2,2,1,1,2,1.3672703212177542,2.3130335130929534
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.46443176706532,-0.9758971819480292
0,1,0,0,0.6771328748826912,1,2,1,2,0,0,0,2,2,0,0,1,1.222693982203301,1.2305947576488312
0,0,0,0,-0.4223169455581282,1,0,0,0,2,2,0,2,0,1,0,0,0.016229360082695727,-0.3715497093228974
0,0,0,0,1.2879383306831464,1,2,1,0,2,2,2,2,2,2,1,1,1.5201556452330371,2.1131517955715675
0,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,0,0.9052907551715716,1.8505062473771856
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4577845790646555,-0.9989230966127969
1,0,1,1,1.1657772395230555,1,2,0,0,0,2,2,2,2,2,1,0,0.5396954151350245,1.1889803289402148
0,0,0,0,0.3920903288424788,1,2,1,2,0,2,0,2,2,0,1,2,1.3440051632154282,0.9349225859276116
1,0,0,0,1.247217966963116,1,2,0,2,0,2,2,0,2,2,1,0,0.2372483611047903,0.9695608027147834
1,0,1,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.19570343610063723,-0.9769568597082486
1,0,1,1,-0.5851984004382496,1,0,2,1,1,1,1,1,1,1,0,0,-1.4860351280674797,-0.8554250665830851
0,0,1,1,-0.30015585439803716,0,1,0,2,2,2,0,2,2,0,1,1,-0.2047896409393986,-0.3446824627773344
1,0,1,1,-0.7888002190384014,1,0,0,2,0,0,0,0,0,0,1,3,-0.4922805219681379,-0.7487729153410025
1,0,1,0,0.025607055362205634,1,0,0,2,2,0,2,0,0,2,1,3,-0.12336158793125872,-0.11696212743018423
1,0,0,0,-0.5851984004382496,1,2,1,0,0,0,0,0,0,0,0,3,0.31202922611226586,-0.39574568484790723
1,0,1,0,1.1657772395230555,1,2,1,2,2,0,0,2,2,0,1,2,1.3772411032187506,1.8067062332881167
0,1,1,1,-0.3408762181180675,1,0,1,0,0,2,0,2,2,2,1,2,1.0565142821866886,-0.008764612787781742
1,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4976677070686424,-0.9994529354929067
0,0,0,0,1.1657772395230555,1,2,1,2,2,2,2,2,2,1,1,2,1.789366759259949,2.244044075578669
1,0,1,0,-0.13727439951791576,1,2,1,2,2,0,0,0,0,0,1,2,0.6543594081464871,0.0811534604908361
1,0,1,0,0.3920903288424788,1,2,0,2,0,0,2,2,2,1,0,1,0.5214156481331973,0.4824181056939192
0,0,1,1,1.4915401492832983,1,2,0,2,0,2,2,0,0,2,1,1,-0.020330173920958795,0.8701718594542048
0,0,1,0,0.6364125111626608,1,2,0,2,0,0,2,0,0,1,1,0,-0.1383177609327537,0.3099334735982057
0,0,1,0,1.5729808767233588,1,2,0,0,2,2,2,2,2,2,1,1,0.6161380771426661,1.594461608564171
0,0,0,0,-0.13727439951791576,1,2,2,1,1,1,1,1,1,0,0,2,-1.3165318340505352,-0.6981953789105303
0,0,1,1,1.3286586944031769,1,2,1,2,2,0,2,2,0,2,1,1,1.1396041321949948,1.8250298278919108
1,0,0,0,-0.8295205827584317,1,0,0,0,0,0,0,0,0,0,1,0,-0.6435040489832552,-0.7790399613672694
0,0,0,0,1.247217966963116,1,2,2,1,1,1,1,1,1,2,0,3,-1.3481059770536914,-0.29366339394677077
1,0,0,0,-1.2367242199587352,1,0,0,2,2,0,0,0,0,0,1,3,-0.3626603559551803,-0.9603993947048204
1,0,0,0,0.6771328748826912,1,2,1,0,2,0,0,2,2,0,0,2,1.1279715531938321,1.164431127495132
1,0,1,1,1.4508197855632678,1,2,0,0,2,0,2,0,2,2,0,1,0.2006888271011353,1.1376742640495918
0,0,1,1,0.7992939660427822,1,0,2,1,1,1,1,1,1,2,0,0,-1.4843733310673135,-0.5318480471760876
0,0,1,0,1.125056875803025,1,2,1,0,2,2,0,2,2,0,1,2,1.3755793062185846,1.8226234763114126
0,0,1,1,1.0436161483629645,1,2,2,1,1,1,1,1,1,2,0,1,-1.3165318340505352,-0.3414813528766716
1,0,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.5126238800701375,-0.9996516250729477
0,0,1,1,0.7178532386027215,1,0,2,1,1,1,1,1,1,2,0,0,-1.4827115340671475,-0.5971286125296041
0,0,0,0,-1.2367242199587352,1,2,1,0,0,0,0,0,0,0,1,3,0.33695618111475767,-0.9480806407422697
1,0,1,0,0.9621754209229036,0,1,0,0,0,2,2,2,2,1,1,0,-0.35601316795451593,0.2986964740158791
1,0,0,0,-0.1779947632379461,1,2,1,0,2,0,0,2,2,1,0,2,1.1778254631988159,0.178886657251072
0,0,1,1,-0.6666391278783103,1,2,1,2,0,2,2,2,2,0,1,2,1.6015836982411773,-0.17694430398260377
1,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.3303089931140931,-0.9751686534878785
1,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,2,0,1,2,-0.9742016520163136,-0.9924988001914667
0,0,1,1,-1.1145631287986442,1,0,1,0,2,0,2,2,2,0,1,3,1.1429277261953275,-0.8028164811121925
1,0,0,0,-1.0331224013585834,1,2,1,0,0,0,0,0,0,0,0,2,0.2937494591104381,-0.7785542757271688
1,0,1,1,1.4100994218432374,1,0,0,2,0,2,2,0,2,2,0,3,0.10264280409133394,1.0351062875083548
0,0,1,1,1.6137012404433893,1,2,1,2,0,2,2,2,2,2,1,0,1.5184938482328711,2.5500922587020374
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4710789550659844,-0.9990997095728334
0,0,1,0,-0.46303730927815856,1,0,1,0,0,2,2,0,0,1,0,2,0.47987072312904416,-0.23880299323541176
0,1,0,0,1.125056875803025,1,2,1,2,0,0,0,2,2,1,1,0,1.217708591202803,1.719017898629961
1,0,1,0,0.6771328748826912,0,1,0,0,2,0,0,2,2,2,0,1,-0.5022513039691348,0.05589780720560692
1,0,0,0,-0.015113308357824713,1,0,1,0,0,0,0,2,2,0,0,2,0.8737166121684152,0.2597091630878066
0,1,1,0,1.5729808767233588,1,0,1,2,2,2,2,2,0,2,1,2,1.1512367111961581,2.156863503180618
0,0,1,0,-0.3408762181180675,1,2,0,2,2,2,0,0,0,0,0,3,0.051127097086184216,-0.31960342245214174
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6651074099854147,-0.9883925488706166
0,1,0,0,-0.9516816739185228,1,2,1,0,0,0,0,0,2,0,1,2,0.6543594081464871,-0.6714826687049994
0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16080569909714826,-0.9774204687283448
1,1,1,0,-0.8702409464784621,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.913332040855075
0,0,1,0,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,0,0,-1.4943441130683104,-0.3910433647869336
0,0,0,0,-0.8702409464784621,1,2,1,0,0,2,0,2,2,0,1,0,1.099721004191008,-0.5200812087136513
1,0,1,0,-0.5851984004382496,1,2,1,0,0,0,0,0,0,0,1,2,0.2787932861089434,-0.4315318858753168
1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,0,-1.3447823830533592,-0.2826030073244807
0,1,1,0,0.47353105628253944,1,0,1,2,2,0,2,0,0,0,1,2,0.677624566148813,0.6124935507608517
1,0,1,0,-0.38159658183809786,1,2,1,2,2,2,0,2,0,0,1,2,1.1462513201956595,-0.04278468421482558
1,0,1,1,1.5322605130033284,1,0,1,0,2,2,2,2,2,1,1,2,1.3755793062185846,2.2923477201486704
0,1,1,0,0.5549717837226001,1,2,1,0,0,0,2,2,2,1,0,2,1.1794872601989819,1.0908276763998923
1,1,0,0,-0.7888002190384014,1,0,1,0,0,0,0,2,2,0,1,2,0.8554368451665879,-0.47780448140489773
1,1,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,0,-1.4860351280674797,-0.9665808483061002
1,0,1,0,1.4100994218432374,1,2,2,1,1,1,1,1,1,2,0,1,-1.3015756610490399,-0.22005994285153094
0,0,0,0,0.43281069256250915,1,2,1,0,2,2,0,2,2,2,1,2,1.3240635992134344,1.0934768708004408
1,0,1,0,1.247217966963116,1,2,0,0,0,2,2,2,2,2,0,1,0.4998122871310375,1.2145450549055083
1,0,0,0,-0.4223169455581282,1,2,1,0,2,0,0,0,0,0,1,2,0.48485611412954227,-0.24414553527651803
1,1,1,0,0.758573602322752,1,2,1,2,0,2,0,2,0,0,1,0,0.9651154471775519,1.089547232439627
0,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,0,0,0,1,0,0.15914390209698223,-0.9099984712343847
1,0,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.3502505571160864,-0.9749037340478235
1,0,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,1,0,-1.3697093380558512,-0.24697134263710305
1,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,0,2,0,1,2,0.5180920541328647,-0.896090200631505
0,1,1,0,1.369379058123207,0,1,0,0,2,2,0,2,0,1,0,0,-0.6385186579827569,0.32847783440204537
1,0,0,0,-1.1552834925186746,1,2,0,0,0,0,2,0,2,0,0,3,0.02620014208369237,-0.9034196384730226
1,0,0,0,-0.8702409464784621,1,0,0,0,2,0,0,2,0,1,1,2,-0.11671439993059413,-0.6858545483279751
0,0,1,1,1.2879383306831464,1,2,2,1,1,1,1,1,1,2,1,3,-1.3530913680541898,-0.31973588217216914
1,0,1,1,-0.5851984004382496,1,0,1,2,0,2,0,2,0,0,1,3,0.7690234011579498,-0.345631757437531
0,0,0,0,-0.30015585439803716,1,2,1,0,2,2,2,2,2,2,0,2,1.4669781412277214,0.23213546470209748
1,0,0,0,-0.3408762181180675,1,0,1,0,2,2,2,0,0,0,1,2,0.7042133181514708,-0.07777612692207066
0,0,0,0,-0.1779947632379461,0,1,0,0,0,2,0,0,0,0,1,3,-1.1636465100352518,-0.6590314550224213
1,0,0,0,0.22920887396235737,1,2,0,2,2,2,2,0,0,0,0,2,0.1724382780983114,0.16524330608824728
1,0,1,1,1.4100994218432374,1,2,1,2,2,2,0,2,2,1,1,2,1.5467443972356951,2.2954384469493103
0,1,1,1,0.3106496014024181,1,2,1,0,0,0,0,2,2,0,1,1,0.9900424021800438,0.5992255021381044
0,0,0,0,1.4100994218432374,0,1,0,0,0,2,2,2,2,0,1,1,-0.3776165289566755,0.5721595660125004
1,0,1,1,-0.9924020376385531,1,0,0,0,0,0,0,2,0,0,1,2,-0.34438058895335305,-0.7983790804912737
1,0,0,0,-0.38159658183809786,1,0,2,1,1,1,1,1,1,0,0,2,-1.4594463760648215,-0.7989089193713833
1,0,1,0,-0.3408762181180675,1,2,0,2,0,0,2,0,0,1,1,2,-0.2130986259402292,-0.41345113409157314
1,0,1,0,1.5729808767233588,1,2,1,0,2,2,0,2,2,1,1,0,1.3606231332170895,2.2910451995684005
1,0,0,0,0.758573602322752,0,1,0,2,0,0,2,0,2,0,1,1,-0.6750781919864114,-0.04492611635526893
1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,1,0.8654076271675846,1.816596559050165
1,0,0,0,-0.8702409464784621,1,0,2,1,1,1,1,1,1,2,0,3,-1.4744025490663168,-0.9059584497735483
0,0,0,0,1.247217966963116,1,2,1,2,2,2,0,2,2,0,0,1,1.4453747802255617,1.9854827020851333
1,0,1,0,-0.748079855318371,1,0,0,0,0,0,2,0,0,0,0,0,-0.5305018529719588,-0.7147969971539677
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025490663168,-0.9991438628128425
0,0,1,0,0.18848851024232702,0,1,0,2,0,0,2,2,0,2,0,2,-0.6435040489832552,-0.3047458571890655
0,0,1,1,0.880734693482843,1,0,2,1,1,1,1,1,1,2,1,0,-1.4760643460664828,-0.5258432065348444
1,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,2,0,0,2,-0.9592454790148186,-0.9923001106114255
0,0,1,1,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,1,2,0.3303089931140931,-0.9751686534878785
0,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.4827115340671475,-0.8520031904823766
0,0,0,1,-1.1552834925186746,1,2,1,0,2,2,0,0,0,0,0,0,0.641065032145158,-0.8608779917242143
0,1,0,0,0.26992923768238775,1,2,1,0,0,2,0,2,2,0,1,2,1.1628692901973208,0.7738736429942659
0,0,1,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,2,1,2,-1.4860351280674797,-0.8913437273305223
0,0,1,1,0.26992923768238775,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059100684764,-0.6734916411254154
1,0,0,0,-0.9924020376385531,1,0,0,0,0,0,0,2,2,0,1,2,0.04946530008601819,-0.7668757437447508
1,0,0,0,-0.3408762181180675,1,0,1,0,0,0,2,2,2,0,1,2,1.0382345151848615,-0.07102068120067205
0,0,1,1,1.4100994218432374,1,2,0,2,0,0,0,2,2,2,1,2,0.356897745116751,1.3008204858833716
0,0,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,1,1,-1.341458789053027,-0.24633112065697046
0,0,1,0,-0.8702409464784621,1,0,0,0,0,0,0,0,0,0,1,2,-0.6883725679877406,-0.7945819018504874
1,0,0,1,-0.21871512695797646,1,2,1,0,0,0,2,0,0,0,1,2,0.4898415051300408,-0.04536764875536035
0,0,0,1,1.4100994218432374,1,2,1,0,2,0,2,2,2,1,1,0,1.3905354792200795,2.190618655167607
1,0,1,1,1.247217966963116,1,0,2,1,1,1,1,1,1,2,0,3,-1.4976677070686424,-0.4448220111180687
0,0,0,0,-1.2367242199587352,1,0,1,2,0,2,0,0,0,0,1,2,0.5214156481331973,-0.9476170317221738
1,1,0,0,1.2879383306831464,1,2,1,2,2,0,0,2,2,0,1,0,1.28750406520978,1.8832900280839737
1,0,1,0,1.4915401492832983,1,2,1,0,0,2,0,2,2,1,0,0,1.15456030519649,2.012570714830742
0,0,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,1,1,0,1.4536837652263923,2.5257859000770044
1,1,1,1,0.5549717837226001,1,2,1,2,2,2,0,2,0,0,1,2,1.1944434332004772,0.9969358115204515
1,0,0,0,0.7178532386027215,1,2,0,0,0,2,2,0,2,2,0,0,0.1574821050968162,0.5010949262177862
1,0,0,0,0.025607055362205634,1,0,1,0,2,0,2,0,0,2,0,0,0.5264010391336954,0.16239542210765748
0,0,1,0,1.5729808767233588,1,2,0,0,0,2,2,2,2,2,1,0,0.5214156481331973,1.4919157086429387
0,0,0,0,-0.748079855318371,1,0,0,2,0,0,2,0,0,1,0,3,-0.3011738669490337,-0.6570666358420144
0,0,1,0,1.0436161483629645,1,2,1,0,2,2,0,0,2,1,1,2,0.9817334171792131,1.4689118705981754
1,0,1,1,0.06632741908223598,1,0,1,0,0,0,0,2,0,0,0,2,0.4499583771260538,0.1240704097797223
0,0,0,0,0.06632741908223598,1,2,0,0,0,0,2,2,0,0,0,3,0.00792037508186511,-0.05554497057746767
1,0,0,1,0.47353105628253944,1,0,2,1,1,1,1,1,1,2,0,0,-1.502653098069141,-0.6461166323197473
1,0,0,0,0.6771328748826912,1,0,2,1,1,1,1,1,1,2,1,1,-1.491020519067978,-0.556640091441221
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,0,-1.5126238800701375,-0.9996516250729477
0,0,0,0,-0.2594354906780068,1,2,1,0,0,0,0,0,0,0,1,0,0.3386179781149237,-0.19796124622695535
1,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,1,0,3,-1.504314895069307,-0.951370057122951
1,0,0,0,0.47353105628253944,1,0,2,1,1,1,1,1,1,2,0,3,-1.4860351280674797,-0.6349458625974344
0,0,0,0,-0.7073594915983407,1,0,2,1,1,1,1,1,1,2,0,3,-1.5009913010689746,-0.8617389799043925
0,0,1,0,1.1657772395230555,1,2,2,1,1,1,1,1,1,2,0,3,-1.341458789053027,-0.3821023336850823
1,0,0,0,-0.13727439951791576,1,2,0,0,2,2,0,0,2,1,0,1,0.20401242110146783,-0.14071657055510275
0,1,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,1,0.7740087921584478,1.828981542872729
1,0,1,0,1.2879383306831464,1,0,1,2,2,0,2,2,2,2,1,1,1.3057838322116073,1.9084132216491758
0,0,1,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,1,0,3,-1.4843733310673135,-0.9267325491978495
1,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.639805029244998,2.5622564763245554
1,0,0,0,-1.1552834925186746,1,2,0,0,0,0,0,0,0,0,0,3,-0.4773243489666429,-0.9169305299158201
1,0,0,0,-1.1145631287986442,1,2,0,0,0,0,0,0,0,0,0,2,-0.5853411539774409,-0.909623168694307
